"id","id_user","ari","characters","complexwords","syllables","sentences","words","class","class2"
"20,856","15,335",7.909,459,21,175,6,105,top_10_15,outstanding
"23,783","9,218",6.873,265,9,90,4,60,top_10_15,outstanding
"10,435","9,218",8.608,267,11,91,4,54,top_10_15,outstanding
"10,434","9,218",5.181,169,6,61,4,36,top_10_15,outstanding
"8,757","9,218",4.318,372,13,136,8,86,top_10_15,outstanding
"8,675","9,218",16.676,"1,050",23,324,7,223,top_10_15,outstanding
"8,514","9,218",8.04,740,19,257,9,178,top_10_15,outstanding
"8,509","9,218",52.082,475,22,171,1,104,top_10_15,outstanding
"8,504","9,218",19.501,710,23,257,4,171,top_10_15,outstanding
"8,489","9,218",8.234,310,13,112,6,59,top_10_15,outstanding
"8,640","9,218",5.644,227,7,80,5,48,top_10_15,outstanding
"8,472","9,218",1.018,94,1,32,3,24,top_10_15,outstanding
"8,464","9,218",9.486,624,26,228,7,141,top_10_15,outstanding
"8,416","9,218",4.064,149,1,47,3,36,top_10_15,outstanding
"8,311","9,218",6.929,181,6,65,3,39,top_10_15,outstanding
"8,419","9,218",2.08,190,3,63,4,53,top_10_15,outstanding
"8,353","9,218",5.765,108,6,42,2,24,top_10_15,outstanding
"30,433","13,175",11.433,537,13,177,5,123,top_10_15,outstanding
"23,736","13,175",13.865,"1,272",39,444,10,284,top_10_15,outstanding
"22,839","13,175",8.047,530,14,177,7,119,top_10_15,outstanding
"20,687","13,175",7.67,761,17,261,10,177,top_10_15,outstanding
"2,355","6,714",6.191,494,15,185,7,124,top_10_15,outstanding
"4,810","7,760",8.108,418,16,146,6,89,top_10_15,outstanding
"34,500","15,908",17.165,942,40,344,6,212,top_10_15,outstanding
"15,979","12,508",6.764,106,3,37,2,22,top_10_15,outstanding
"15,977","12,508",-2.991,69,1,27,3,22,top_10_15,outstanding
"16,182","12,508",12.306,116,3,38,1,27,top_10_15,outstanding
"16,125","12,508",3.802,98,3,34,2,24,top_10_15,outstanding
"12,784","10,009",6.485,574,15,191,9,131,top_10_15,outstanding
"11,752","10,009",11.659,909,47,332,9,190,top_10_15,outstanding
"11,247","10,009",9,988,30,338,12,218,top_10_15,outstanding
"20,587","13,581",10.329,"1,121",35,380,12,245,top_10_15,outstanding
"5,631","7,944",4.647,179,6,65,4,40,top_10_15,outstanding
"20,962","14,739",8.045,790,17,278,9,207,top_10_15,outstanding
"19,943","14,739",6.811,499,17,180,8,110,top_10_15,outstanding
"19,962","14,739",6.188,383,10,146,5,106,top_10_15,outstanding
"19,567","14,739",5.36,253,3,86,4,63,top_10_15,outstanding
"19,564","14,739",10.377,492,14,172,5,113,top_10_15,outstanding
"30,358","16,031",13.713,"1,669",58,582,13,391,top_10_15,outstanding
"22,315","16,031",16.354,444,18,159,3,96,top_10_15,outstanding
"12,953","11,155",15.552,"1,010",46,352,8,189,top_10_15,outstanding
"12,943","11,155",12.868,713,39,259,7,137,top_10_15,outstanding
"12,911","11,155",9.379,828,26,288,10,178,top_10_15,outstanding
"19,811","11,209",7.654,237,4,78,3,57,top_10_15,outstanding
"18,460","11,209",6.032,448,9,165,6,122,top_10_15,outstanding
"3,717","7,359",14.403,"2,720",119,959,22,548,top_10_15,outstanding
"10,404","10,007",12.284,454,17,161,4,102,top_10_15,outstanding
"10,381","10,007",2.914,197,4,68,4,52,top_10_15,outstanding
"18,811","14,025",0.594,152,2,51,4,43,top_10_15,outstanding
"12,877","10,565",20.138,720,17,265,4,189,top_10_15,outstanding
"11,866","10,565",10.989,"1,621",70,582,17,341,top_10_15,outstanding
"35,297","12,686",13.113,"1,406",49,478,12,301,top_10_15,outstanding
"22,323","12,686",8.048,280,9,93,5,55,top_10_15,outstanding
"26,012","12,950",5.844,257,8,96,4,62,top_10_15,outstanding
"16,344","9,904",12.297,357,17,121,4,66,top_10_15,outstanding
"10,444","9,904",12.467,442,13,158,4,94,top_10_15,outstanding
"10,104","9,904",16.354,"1,194",36,398,8,265,top_10_15,outstanding
"6,487","8,437",13.664,"1,543",44,546,12,367,top_10_15,outstanding
"6,479","8,437",13.457,"1,100",44,391,9,241,top_10_15,outstanding
"25,496","10,564",3.406,643,7,224,12,171,top_10_15,outstanding
"19,142","10,564",4.888,"1,075",23,378,17,280,top_10_15,outstanding
"32,114","22,928",10.807,758,31,293,7,195,top_10_15,outstanding
"32,365","22,928",-0.612,177,7,83,4,67,top_10_15,outstanding
"32,352","22,928",15.027,"1,186",50,398,10,219,top_10_15,outstanding
"32,345","22,928",15.792,"1,399",53,476,10,290,top_10_15,outstanding
"32,384","22,928",10.384,496,16,177,5,115,top_10_15,outstanding
"22,491","12,024",9.619,775,26,277,8,191,top_10_15,outstanding
"9,570","9,555",5.533,121,4,43,3,25,top_10_15,outstanding
"9,555","9,555",1.629,73,2,24,3,17,top_10_15,outstanding
"9,149","9,555",4.527,82,4,30,2,18,top_10_15,outstanding
"11,847","10,711",6.726,466,18,174,7,107,top_10_15,outstanding
"11,846","10,711",12.793,472,15,177,4,106,top_10_15,outstanding
"11,844","10,711",6.002,183,5,66,4,38,top_10_15,outstanding
"11,785","10,711",14.299,857,40,289,8,155,top_10_15,outstanding
"11,784","10,711",9.594,"1,085",39,383,12,246,top_10_15,outstanding
"11,889","10,711",4.502,104,2,34,3,22,top_10_15,outstanding
"35,800","15,211",12.428,216,8,77,2,45,top_10_15,outstanding
"35,799","15,211",5.391,315,8,112,5,78,top_10_15,outstanding
"20,590","15,211",4.33,185,2,66,3,50,top_10_15,outstanding
"30,436","18,138",9.826,395,13,137,5,80,top_10_15,outstanding
"29,475","18,138",17.309,771,34,273,5,159,top_10_15,outstanding
"29,474","18,138",5.794,289,7,94,5,66,top_10_15,outstanding
"29,447","18,138",15.336,573,17,202,4,141,top_10_15,outstanding
"30,437","18,138",4.527,123,1,36,3,27,top_10_15,outstanding
"3,522","7,299",6.144,349,12,118,6,78,top_10_15,outstanding
"2,722","6,754",7.03,325,15,117,5,72,top_10_15,outstanding
"18,438","14,120",7.433,420,8,151,5,112,top_10_15,outstanding
"7,553","7,413",8.552,445,12,145,5,111,top_10_15,outstanding
"3,899","7,413",7.531,117,4,42,2,24,top_10_15,outstanding
"5,982","8,210",5.635,230,7,79,4,53,top_10_15,outstanding
"25,499","18,213",17.799,"1,100",49,388,7,221,top_10_15,outstanding
"16,363","10,883",10.321,920,25,316,11,186,top_10_15,outstanding
"12,159","10,883",9.276,"1,152",36,423,12,294,top_10_15,outstanding
"12,464","10,883",5.119,364,11,126,6,90,top_10_15,outstanding
"13,636","10,883",10.101,"3,044",78,"1,006",32,692,top_10_15,outstanding
"25,413","18,053",12.999,758,38,287,7,151,top_10_15,outstanding
"16,807","11,411",2.91,176,4,65,4,44,top_10_15,outstanding
"16,255","11,411",15.26,413,12,141,3,89,top_10_15,outstanding
"16,448","11,411",7.042,151,4,53,2,37,top_10_15,outstanding
"15,388","6,852",7.392,"1,101",39,391,16,245,top_10_15,outstanding
"33,627","6,872",9.35,554,18,189,7,116,top_10_15,outstanding
"16,256","6,872",12.521,"1,049",38,379,9,239,top_10_15,outstanding
"7,711","6,872",10.971,"1,506",46,539,14,369,top_10_15,outstanding
"7,710","6,872",4.801,215,11,81,4,51,top_10_15,outstanding
"12,158","10,734",9.984,715,31,253,8,155,top_10_15,outstanding
"11,999","10,734",3.705,171,3,51,4,40,top_10_15,outstanding
"11,974","10,734",6.704,765,35,281,11,181,top_10_15,outstanding
"11,903","10,734",4.984,379,12,136,7,89,top_10_15,outstanding
"11,902","10,734",9.224,"1,410",35,482,16,323,top_10_15,outstanding
"11,901","10,734",6.069,"1,831",59,632,29,429,top_10_15,outstanding
"11,899","10,734",6.59,513,19,197,7,128,top_10_15,outstanding
"25,008","16,319",16.306,302,6,104,2,78,top_10_15,outstanding
"22,643","16,319",11.375,458,18,159,5,91,top_10_15,outstanding
"31,062","20,914",80.009,703,24,245,1,162,top_10_15,outstanding
"29,270","20,914",10.895,536,16,189,5,132,top_10_15,outstanding
"37,915","19,299",8.509,"2,758",75,934,34,627,top_10_15,outstanding
"36,879","19,299",10.675,797,19,262,8,180,top_10_15,outstanding
"32,250","21,134",5.164,"1,000",35,339,19,229,top_10_15,outstanding
"29,591","21,134",6.919,736,26,260,11,167,top_10_15,outstanding
"29,914","21,134",17.713,"1,397",55,490,9,277,top_10_15,outstanding
"29,865","21,134",12.752,780,22,252,7,163,top_10_15,outstanding
"29,813","21,134",9.618,179,8,65,3,33,top_10_15,outstanding
"17,608","12,502",19.684,"1,761",67,603,10,355,top_10_15,outstanding
"17,603","12,502",54.528,"1,906",60,658,4,447,top_10_15,outstanding
"17,569","12,502",15.732,492,28,180,4,89,top_10_15,outstanding
"17,521","12,502",15.144,671,29,234,5,140,top_10_15,outstanding
"17,510","12,502",4.36,385,7,142,6,108,top_10_15,outstanding
"15,522","12,502",11.763,"1,215",43,435,11,279,top_10_15,outstanding
"31,568","21,785",8.735,685,27,250,8,160,top_10_15,outstanding
"30,470","21,785",4.446,570,9,201,9,156,top_10_15,outstanding
"21,572","13,438",15.845,268,10,89,2,52,top_10_15,outstanding
"12,042","10,789",0.081,145,0,53,4,42,top_10_15,outstanding
"36,986","17,172",8.182,449,11,148,6,99,top_10_15,outstanding
"35,801","17,172",8.452,420,15,149,5,99,top_10_15,outstanding
"24,733","17,172",6.715,200,7,72,3,46,top_10_15,outstanding
"24,563","17,172",3.898,213,3,69,4,54,top_10_15,outstanding
"25,690","17,172",8.648,225,8,77,3,48,top_10_15,outstanding
"25,674","17,172",4.143,168,5,59,4,38,top_10_15,outstanding
"3,442","7,210",10.505,"1,253",35,440,12,311,top_10_15,outstanding
"3,233","7,210",3.901,394,7,140,8,96,top_10_15,outstanding
"32,179","20,169",6.345,568,14,181,10,124,top_10_15,outstanding
"28,288","20,169",7.167,515,24,203,7,122,top_10_15,outstanding
"28,285","20,169",10.744,585,24,202,7,115,top_10_15,outstanding
"2,118","6,732",13.316,343,16,121,3,70,top_10_15,outstanding
"31,618","22,639",6.099,580,10,201,8,151,top_10_15,outstanding
"9,054","9,397",3.218,98,3,33,3,22,top_10_15,outstanding
"33,611","22,028",13.435,769,25,283,6,192,top_10_15,outstanding
"33,698","22,028",4.516,341,5,127,5,102,top_10_15,outstanding
"33,696","22,028",9.439,431,13,148,5,95,top_10_15,outstanding
"32,381","22,028",12.056,"1,957",49,692,17,466,top_10_15,outstanding
"31,634","22,028",17.447,802,28,287,5,191,top_10_15,outstanding
"30,793","22,028",14.527,"1,189",50,421,9,261,top_10_15,outstanding
"31,126","22,028",9.299,910,30,336,10,214,top_10_15,outstanding
"9,955","9,645",4.935,302,8,98,6,69,top_10_15,outstanding
"17,263","13,525",2.203,120,4,44,5,27,top_10_15,outstanding
"25,586","14,809",3.781,89,2,32,2,21,top_10_15,outstanding
"19,882","14,809",6.857,115,8,45,3,22,top_10_15,outstanding
"35,179","14,809",2.826,151,5,55,4,36,top_10_15,outstanding
"21,336","13,859",13.897,519,14,192,4,121,top_10_15,outstanding
"18,028","13,859",1.11,194,3,66,5,53,top_10_15,outstanding
"35,803","26,845",9.56,303,4,105,3,84,top_10_15,outstanding
"21,317","15,558",15.808,"1,082",34,359,8,213,top_10_15,outstanding
"33,948","11,592",9.422,189,6,70,2,46,top_10_15,outstanding
"27,248","11,592",5.128,207,8,73,5,44,top_10_15,outstanding
"27,285","11,592",6.764,159,8,56,3,33,top_10_15,outstanding
"13,896","11,592",6.061,191,2,61,3,45,top_10_15,outstanding
"3,188","6,743",21.23,193,7,70,1,44,top_10_15,outstanding
"22,365","10,376",4.626,278,8,103,5,68,top_10_15,outstanding
"11,321","10,473",12.544,807,19,255,7,180,top_10_15,outstanding
"36,191","22,106",9.304,614,24,221,7,139,top_10_15,outstanding
"34,908","22,106",6.742,575,10,207,7,166,top_10_15,outstanding
"32,908","22,106",4.607,264,9,94,5,63,top_10_15,outstanding
"32,346","22,106",7.26,419,9,132,6,95,top_10_15,outstanding
"5,622","8,074",7.805,"1,231",27,416,15,303,top_10_15,outstanding
"6,710","8,074",5.348,350,14,129,6,83,top_10_15,outstanding
"9,918","9,689",7.722,242,3,75,3,59,top_10_15,outstanding
"10,153","9,689",12.154,427,18,143,5,78,top_10_15,outstanding
"9,990","9,689",7.148,587,18,212,8,139,top_10_15,outstanding
"9,577","9,689",16.618,578,16,188,4,115,top_10_15,outstanding
"9,551","9,689",1.939,117,1,40,3,30,top_10_15,outstanding
"11,248","10,445",4.725,217,8,80,4,52,top_10_15,outstanding
"34,481","14,415",7.591,246,7,93,3,62,top_10_15,outstanding
"23,645","14,415",6.611,228,8,76,4,49,top_10_15,outstanding
"28,646","14,415",7.499,432,14,157,6,98,top_10_15,outstanding
"28,217","18,203",8.592,685,23,233,9,148,top_10_15,outstanding
"28,149","18,203",5.821,"1,228",16,409,19,298,top_10_15,outstanding
"37,180","26,079",7.766,874,25,313,11,209,top_10_15,outstanding
"37,085","26,079",3.959,302,7,103,6,74,top_10_15,outstanding
"36,897","26,079",1.494,284,5,105,6,84,top_10_15,outstanding
"36,631","26,079",8.673,501,14,173,6,115,top_10_15,outstanding
"36,530","26,079",115.61,"2,396",37,434,5,88,top_10_15,outstanding
"35,143","26,079",8.935,256,14,89,4,50,top_10_15,outstanding
"35,238","26,079",25.42,466,26,173,2,94,top_10_15,outstanding
"37,239","28,088",5.734,424,7,143,6,112,top_10_15,outstanding
"32,779","23,656",9.276,"1,626",69,564,21,338,top_10_15,outstanding
"13,906","11,229",6.533,281,9,98,4,68,top_10_15,outstanding
"35,045","25,485",7.166,212,11,75,4,43,top_10_15,outstanding
"34,829","25,485",10.053,222,8,77,3,43,top_10_15,outstanding
"34,827","25,485",7.922,481,9,156,7,103,top_10_15,outstanding
"34,812","25,485",15.883,"1,033",29,367,7,251,top_10_15,outstanding
"34,811","25,485",10.279,425,20,152,5,87,top_10_15,outstanding
"34,983","25,485",8.689,476,20,158,8,92,top_10_15,outstanding
"34,968","25,485",7.534,398,18,152,6,86,top_10_15,outstanding
"15,471","8,178",11.558,990,22,339,9,232,top_10_15,outstanding
"29,295","20,865",17.481,"1,762",49,610,11,403,top_10_15,outstanding
"15,440","9,676",6.328,725,21,256,10,184,top_10_15,outstanding
"11,921","9,676",3.045,245,11,93,6,59,top_10_15,outstanding
"9,968","9,676",11.196,772,20,274,7,193,top_10_15,outstanding
"9,601","9,676",13.263,382,10,141,3,98,top_10_15,outstanding
"28,582","20,385",14.157,770,20,259,6,168,top_10_15,outstanding
"28,574","20,385",10.233,712,15,237,7,175,top_10_15,outstanding
"28,605","20,385",13.435,354,10,120,3,74,top_10_15,outstanding
"16,811","13,276",13.639,"1,923",56,639,16,403,top_10_15,outstanding
"16,761","13,276",9.719,478,13,172,5,114,top_10_15,outstanding
"6,619","8,491",5.998,193,4,66,3,46,top_10_15,outstanding
"4,585","7,646",7.714,125,3,41,2,26,top_10_15,outstanding
"6,982","8,601",12.371,743,36,273,7,153,top_10_15,outstanding
"6,939","8,601",5.725,174,6,59,3,40,top_10_15,outstanding
"7,096","8,601",8.05,770,31,280,11,165,top_10_15,outstanding
"6,918","8,601",10.856,720,21,241,7,166,top_10_15,outstanding
"6,915","8,601",6.991,197,6,69,3,44,top_10_15,outstanding
"6,908","8,601",5.934,366,17,141,6,85,top_10_15,outstanding
"23,156","16,022",7.928,389,10,136,5,90,top_10_15,outstanding
"23,119","16,022",10.425,334,12,115,4,67,top_10_15,outstanding
"5,145","7,901",9.681,782,29,283,8,194,top_10_15,outstanding
"14,947","12,159",16.239,"1,726",58,587,12,356,top_10_15,outstanding
"14,929","12,159",11.381,"1,206",51,436,12,257,top_10_15,outstanding
"14,927","12,159",11.971,479,22,171,5,94,top_10_15,outstanding
"14,926","12,159",16.974,768,41,279,6,132,top_10_15,outstanding
"9,709","9,762",12.991,713,27,247,6,158,top_10_15,outstanding
"18,541","12,905",11.007,"1,010",38,366,10,224,top_10_15,outstanding
"16,266","13,000",8.526,446,6,144,5,112,top_10_15,outstanding
"22,441","14,208",7.814,433,12,152,6,96,top_10_15,outstanding
"22,440","14,208",8.549,989,32,342,12,227,top_10_15,outstanding
"27,010","19,227",1.359,86,1,28,3,21,top_10_15,outstanding
"27,225","19,227",3.218,77,2,29,2,18,top_10_15,outstanding
"27,162","19,227",1.011,97,4,39,3,25,top_10_15,outstanding
"36,143","21,474",11.152,839,18,283,8,192,top_10_15,outstanding
"30,782","11,176",5.36,253,11,93,4,63,top_10_15,outstanding
"13,775","11,176",4.287,321,9,111,7,74,top_10_15,outstanding
"13,774","11,176",5.312,125,4,43,2,31,top_10_15,outstanding
"13,589","11,176",4.489,331,15,120,8,73,top_10_15,outstanding
"13,519","11,176",14.063,747,28,257,6,157,top_10_15,outstanding
"13,518","11,176",11.66,927,37,320,10,182,top_10_15,outstanding
"13,259","11,176",5.55,140,6,49,3,30,top_10_15,outstanding
"13,729","11,176",7.088,289,5,102,4,68,top_10_15,outstanding
"12,944","11,176",2.736,69,3,28,3,15,top_10_15,outstanding
"22,468","14,464",12.573,530,25,182,6,96,top_10_15,outstanding
"20,761","14,464",6.147,706,23,245,11,166,top_10_15,outstanding
"19,169","14,464",7.652,858,22,292,11,204,top_10_15,outstanding
"8,176","9,163",10.638,724,16,248,7,173,top_10_15,outstanding
"8,233","9,163",4.979,107,3,37,2,25,top_10_15,outstanding
"8,563","9,163",5.995,167,6,58,3,37,top_10_15,outstanding
"25,467","16,862",6.374,93,3,34,2,19,top_10_15,outstanding
"25,466","16,862",9.452,634,20,213,7,146,top_10_15,outstanding
"25,465","16,862",8.291,674,14,228,8,162,top_10_15,outstanding
"24,541","16,862",6.848,303,7,105,4,76,top_10_15,outstanding
"23,682","16,862",9.134,645,13,224,7,157,top_10_15,outstanding
"23,577","16,862",6.749,"1,792",58,626,27,410,top_10_15,outstanding
"21,439","12,751",13.007,"1,387",41,470,12,295,top_10_15,outstanding
"15,869","12,751",6.898,320,10,109,5,71,top_10_15,outstanding
"28,715","18,135",15.054,705,22,261,5,174,top_10_15,outstanding
"27,305","18,135",8.693,844,20,316,9,227,top_10_15,outstanding
"28,618","19,983",4.971,173,4,59,3,42,top_10_15,outstanding
"12,918","11,162",9.019,314,11,111,4,67,top_10_15,outstanding
"13,371","11,369",2.052,225,9,83,7,54,top_10_15,outstanding
"2,598","6,996",3.083,283,10,105,6,72,top_10_15,outstanding
"2,486","6,746",7.915,311,12,123,4,72,top_10_15,outstanding
"38,107","28,244",13.73,393,11,141,3,101,top_10_15,outstanding
"37,851","28,244",8.69,277,5,98,3,72,top_10_15,outstanding
"37,785","28,244",15.371,286,8,107,2,79,top_10_15,outstanding
"37,770","28,244",8.021,232,6,83,3,53,top_10_15,outstanding
"38,119","28,244",51.896,428,12,155,1,110,top_10_15,outstanding
"20,228","15,061",11.627,"1,478",59,515,14,324,top_10_15,outstanding
"20,194","15,061",10.466,770,23,264,8,171,top_10_15,outstanding
"29,336","20,677",3.569,107,3,42,2,28,top_10_15,outstanding
"30,314","20,677",4.152,158,6,62,3,39,top_10_15,outstanding
"29,838","20,677",4.987,272,11,97,5,64,top_10_15,outstanding
"29,829","20,677",6.187,483,10,163,7,119,top_10_15,outstanding
"29,797","20,677",1.892,95,0,32,2,27,top_10_15,outstanding
"28,944","20,677",6.563,193,8,71,3,44,top_10_15,outstanding
"29,634","20,677",5.548,320,7,107,5,79,top_10_15,outstanding
"19,734","13,280",11.3,716,40,268,8,141,top_10_15,outstanding
"16,774","13,280",4.647,179,5,56,4,40,top_10_15,outstanding
"35,828","14,460",8.348,409,17,152,5,95,top_10_15,outstanding
"35,827","14,460",9.829,"1,375",57,484,16,293,top_10_15,outstanding
"34,027","14,460",11.041,907,37,327,9,200,top_10_15,outstanding
"33,861","14,460",3.78,282,6,103,5,75,top_10_15,outstanding
"23,307","16,796",18.244,"1,804",66,637,11,377,top_10_15,outstanding
"23,306","16,796",11.173,898,22,325,8,242,top_10_15,outstanding
"23,305","16,796",20.593,926,38,310,5,187,top_10_15,outstanding
"23,287","16,796",9.164,503,17,180,6,111,top_10_15,outstanding
"23,285","16,796",13.142,958,32,326,8,211,top_10_15,outstanding
"27,224","19,063",14.492,681,21,249,5,166,top_10_15,outstanding
"27,223","19,063",6.265,367,14,138,5,95,top_10_15,outstanding
"27,457","19,606",5.393,146,6,50,3,32,top_10_15,outstanding
"3,307","7,235",8.586,93,5,32,2,17,top_10_15,outstanding
"35,088","26,121",16.795,884,39,307,6,178,top_10_15,outstanding
"20,875","15,338",8.413,"1,531",38,520,18,367,top_10_15,outstanding
"20,866","15,338",12.184,"1,073",29,348,10,227,top_10_15,outstanding
"35,159","26,128",7.51,102,7,42,4,18,top_10_15,outstanding
"8,076","9,046",16.857,"1,586",76,552,11,307,top_10_15,outstanding
"8,118","9,046",10.401,927,32,317,10,200,top_10_15,outstanding
"8,063","9,046",12.194,"1,031",36,341,10,210,top_10_15,outstanding
"14,417","11,774",24.648,675,24,223,3,144,top_10_15,outstanding
"16,277","11,969",16.457,"2,530",113,905,18,492,top_10_15,outstanding
"14,677","11,969",25.945,"1,665",76,584,7,318,top_10_15,outstanding
"14,604","11,969",10.132,814,27,281,9,176,top_10_15,outstanding
"4,467","7,615",4.701,124,6,40,3,27,top_10_15,outstanding
"13,437","7,615",3.069,207,6,72,5,50,top_10_15,outstanding
"19,812","8,593",9.121,449,11,159,5,106,top_10_15,outstanding
"36,951","27,821",6.371,568,23,212,9,130,top_10_15,outstanding
"32,853","17,823",4.41,224,5,77,4,56,top_10_15,outstanding
"25,728","17,823",8.886,895,22,313,10,216,top_10_15,outstanding
"3,285","7,226",9.431,458,17,164,5,107,top_10_15,outstanding
"5,602","7,226",1.577,100,4,39,3,25,top_10_15,outstanding
"22,741","16,152",11.19,160,5,52,2,30,top_10_15,outstanding
"22,388","16,152",-3.025,64,1,26,3,20,top_10_15,outstanding
